fighter_1,fighter_2,result,event,event_date,event_year,f1_age,f1_avg_body_landed,f1_avg_clinch_landed,f1_avg_ground_landed,f1_avg_leg_landed,f1_avg_opp_elo_of_losses,f1_avg_sig_str_landed,f1_avg_sig_str_received,f1_avg_sub_attempts,f1_avg_td_landed,f1_avg_td_received,f1_chin_damage_score,f1_ctrl_time_differential,f1_days_inactive,f1_dec_rate,f1_elo,f1_exp_ratio,f1_finish_rate,f1_kd_differential,f1_ko_rate,f1_lose_streak,f1_momentum,f1_recent_damage_trend,f1_recent_opp_elo,f1_recent_win_rate,f1_sig_str_accuracy,f1_sig_str_defense,f1_southpaw,f1_sub_rate,f1_td_accuracy,f1_td_defense,f1_total_fights,f1_win_rate,f1_win_streak,f2_age,f2_avg_body_landed,f2_avg_clinch_landed,f2_avg_ground_landed,f2_avg_leg_landed,f2_avg_opp_elo_of_losses,f2_avg_sig_str_landed,f2_avg_sig_str_received,f2_avg_sub_attempts,f2_avg_td_landed,f2_avg_td_received,f2_chin_damage_score,f2_ctrl_time_differential,f2_days_inactive,f2_dec_rate,f2_elo,f2_exp_ratio,f2_finish_rate,f2_kd_differential,f2_ko_rate,f2_lose_streak,f2_momentum,f2_recent_damage_trend,f2_recent_opp_elo,f2_recent_win_rate,f2_sig_str_accuracy,f2_sig_str_defense,f2_southpaw,f2_sub_rate,f2_td_accuracy,f2_td_defense,f2_total_fights,f2_win_rate,f2_win_streak,delta_age,delta_avg_body_landed,delta_avg_clinch_landed,delta_avg_ground_landed,delta_avg_leg_landed,delta_avg_opp_elo_of_losses,delta_avg_sig_str_landed,delta_avg_sig_str_received,delta_avg_sub_attempts,delta_avg_td_landed,delta_avg_td_received,delta_chin_damage_score,delta_ctrl_time_differential,delta_days_inactive,delta_dec_rate,delta_elo,delta_exp_ratio,delta_finish_rate,delta_kd_differential,delta_ko_rate,delta_lose_streak,delta_momentum,delta_recent_damage_trend,delta_recent_opp_elo,delta_recent_win_rate,delta_sig_str_accuracy,delta_sig_str_defense,delta_southpaw,delta_sub_rate,delta_td_accuracy,delta_td_defense,delta_total_fights,delta_win_rate,delta_win_streak
Robelis Despaigne,Waldo Cortes Acosta,0,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,2024,35.66872005475702,0.0,0.0,2.0,0.0,1500.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,63.0,0.0,1501.5734850107153,0.14285714285714285,1.0,1.0,1.0,0,0.0,0.0,1494.806221970894,1.0,0.7777777777777778,0.6,0.0,0.0,0.0,0.0,1,1.0,1,32.60506502395619,12.666666666666666,4.0,1.6666666666666667,6.5,1524.2198116196228,68.16666666666667,44.666666666666664,0.0,0.0,0.6666666666666666,0.0,-42.33333333333333,119.0,0.6,1551.8050135372634,0.8571428571428571,0.4,0.3333333333333333,0.4,0,-0.033333333333333326,-0.02238805970149249,1477.8297824763972,0.8,0.477803738317757,0.527336860670194,0.0,0.0,0.0,0.6,6,0.8333333333333334,2,3.063655030800824,-12.666666666666666,-4.0,0.33333333333333326,-6.5,-24.21981161962276,-61.16666666666667,-42.666666666666664,0.0,0.0,-0.6666666666666666,0.0,44.33333333333333,-56,-0.6,-50.23152852654812,-0.7142857142857142,0.6,0.6666666666666667,0.6,0,0.033333333333333326,0.02238805970149249,16.976439494496844,0.19999999999999996,0.29997403946002077,0.07266313932980595,0.0,0.0,0.0,-0.6,-5,0.16666666666666663,-1
Tabatha Ricci,Tecia Pennington,1,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,2024,29.218343600273784,7.833333333333333,2.5,10.5,13.333333333333334,1538.1674143274245,55.333333333333336,61.0,0.16666666666666666,2.8333333333333335,0.3333333333333333,0.42742711803000677,220.66666666666669,182.0,0.75,1533.4250281056204,0.2857142857142857,0.25,-0.16666666666666666,0.0,1,0.13333333333333341,-0.016393442622950838,1519.5812272963758,0.8,0.372615039281706,0.5986842105263157,0.0,0.25,0.4146341463414634,0.7142857142857143,6,0.6666666666666666,0,34.73511293634497,15.2,8.4,2.6666666666666665,13.6,1546.3353968453193,65.06666666666666,49.266666666666666,0.06666666666666667,0.6,1.5333333333333334,0.0,11.799999999999983,763.0,0.7777777777777778,1539.7634238869293,0.7142857142857143,0.2222222222222222,0.06666666666666667,0.1111111111111111,1,0.0,0.12313937753721249,1520.3815162609114,0.6,0.48848848848848847,0.6136957658128595,0.0,0.1111111111111111,0.14754098360655737,0.6166666666666667,15,0.6,0,-5.516769336071185,-7.366666666666666,-5.9,7.833333333333334,-0.2666666666666657,-8.16798251789487,-9.733333333333327,11.733333333333334,0.09999999999999999,2.2333333333333334,-1.2000000000000002,0.42742711803000677,208.8666666666667,-581,-0.02777777777777779,-6.338395781308918,-0.4285714285714286,0.02777777777777779,-0.23333333333333334,-0.1111111111111111,0,0.13333333333333341,-0.13953282016016333,-0.800288964535639,0.20000000000000007,-0.1158734492067825,-0.015011555286543743,0.0,0.1388888888888889,0.267093162734906,0.0976190476190476,-9,0.06666666666666665,0
Terrance McKinney,Esteban Ribovics,0,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,2024,29.65366187542779,2.7777777777777777,2.5555555555555554,4.666666666666667,0.0,1526.461627677864,14.777777777777779,8.333333333333334,0.2222222222222222,0.7777777777777778,0.1111111111111111,1.038795036749506,61.111111111111114,210.0,0.0,1518.3262942313886,0.75,1.0,0.0,0.6,0,0.0444444444444444,-0.6000000000000001,1497.621796464337,0.6,0.5236220472440944,0.44852941176470584,0.5,0.4,0.3684210526315789,0.8571428571428572,9,0.5555555555555556,2,28.03832991101985,9.333333333333334,3.6666666666666665,7.333333333333333,3.0,1500.0,64.66666666666667,35.666666666666664,0.3333333333333333,0.6666666666666666,4.666666666666667,0.0,-243.00000000000003,308.0,0.5,1514.687390661304,0.25,0.5,0.6666666666666666,0.5,0,0.0,0.0,1495.5813421297014,0.6666666666666666,0.5271739130434783,0.5244444444444445,0.0,0.0,0.6666666666666666,0.6,3,0.6666666666666666,1,1.6153319644079396,-6.555555555555556,-1.1111111111111112,-2.666666666666666,-3.0,26.461627677864044,-49.88888888888889,-27.33333333333333,-0.1111111111111111,0.11111111111111116,-4.555555555555556,1.038795036749506,304.11111111111114,-98,-0.5,3.6389035700844943,0.5,0.5,-0.6666666666666666,0.09999999999999998,0,0.0444444444444444,-0.6000000000000001,2.0404543346355695,-0.06666666666666665,-0.0035518657993838243,-0.07591503267973865,0.5,0.4,-0.2982456140350877,0.25714285714285723,6,-0.11111111111111105,1
Chase Hooper,Viacheslav Borshchev,1,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,2024,24.659822039698838,9.777777777777779,7.777777777777778,13.666666666666666,5.222222222222222,1488.0771466490462,51.333333333333336,37.888888888888886,1.5555555555555556,1.0,0.8888888888888888,0.9730771683249378,-5.2222222222222285,175.0,0.3333333333333333,1539.138440098838,0.6,0.6666666666666666,-0.5555555555555556,0.3333333333333333,0,-0.06666666666666665,-0.2697947214076245,1492.4510155390747,0.6,0.515625,0.36142322097378277,1.0,0.3333333333333333,0.225,0.5555555555555556,9,0.6666666666666666,2,32.33949349760438,12.166666666666666,3.6666666666666665,2.5,14.333333333333334,1523.6069968109887,60.0,42.0,0.0,0.0,4.666666666666667,0.24082826258137646,-251.49999999999997,182.0,0.0,1529.1359887263347,0.4,1.0,0.6666666666666667,1.0,1,-0.09999999999999998,0.4920634920634921,1510.8573367172135,0.4,0.5844155844155844,0.5640138408304498,0.0,0.0,0.0,0.36363636363636365,6,0.5,0,-7.679671457905542,-2.3888888888888875,4.111111111111111,11.166666666666666,-9.11111111111111,-35.52985016194248,-8.666666666666664,-4.111111111111114,1.5555555555555556,1.0,-3.777777777777778,0.7322489057435614,246.27777777777774,-7,0.3333333333333333,10.002451372503174,0.19999999999999996,-0.33333333333333337,-1.2222222222222223,-0.6666666666666667,-1,0.033333333333333326,-0.7618582134711166,-18.406321178138796,0.19999999999999996,-0.06879058441558439,-0.20259061985666704,1.0,0.3333333333333333,0.225,0.19191919191919193,3,0.16666666666666663,2
Rodrigo Nascimento,Derrick Lewis,0,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,2024,31.45516769336071,5.285714285714286,4.428571428571429,2.2857142857142856,4.571428571428571,1485.9884816954468,38.57142857142857,42.57142857142857,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.5762312114403128,63.14285714285714,189.0,0.6,1564.4156314401234,0.2,0.4,-0.2857142857142857,0.0,0,-0.11428571428571432,0.4876957494407159,1521.5635529105587,0.6,0.48214285714285715,0.4334600760456274,0.0,0.4,0.3333333333333333,0.7777777777777778,7,0.7142857142857143,3,39.25530458590007,3.642857142857143,3.892857142857143,9.464285714285714,1.0357142857142858,1585.6659318969603,22.035714285714285,22.535714285714285,0.0,0.32142857142857145,1.6785714285714286,1.017987481349108,-137.60714285714286,189.0,0.2222222222222222,1594.3809008201267,0.8,0.7777777777777778,0.1785714285714286,0.7777777777777778,1,-0.4428571428571429,-0.24564183835182252,1556.7905705173778,0.2,0.5061525840853158,0.40806754221388364,0.0,0.0,0.2647058823529412,0.5346534653465347,28,0.6428571428571429,0,-7.80013689253936,1.6428571428571428,0.535714285714286,-7.178571428571428,3.5357142857142856,-99.67745020151347,16.535714285714285,20.035714285714285,0.42857142857142855,0.39285714285714285,-1.3928571428571428,-0.44175626990879535,200.75,0,0.37777777777777777,-29.965269380003292,-0.6000000000000001,-0.37777777777777777,-0.4642857142857143,-0.7777777777777778,-1,0.32857142857142857,0.7333375877925384,-35.22701760681912,0.39999999999999997,-0.024009726942458676,0.02539253383174378,0.0,0.4,0.06862745098039214,0.2431243124312431,-21,0.0714285714285714,3
Joaquin Buckley,Nursulton Ruziboev,1,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,2024,30.039698836413415,12.666666666666666,2.3333333333333335,5.083333333333333,5.083333333333333,1529.833496008395,39.916666666666664,32.0,0.0,0.9166666666666666,0.6666666666666666,0.7665058928440108,1.6666666666666714,42.0,0.25,1573.3312463865122,0.8571428571428571,0.75,0.25000000000000006,0.75,0,-0.06666666666666665,-0.13541666666666663,1567.0421838060047,0.6,0.33995741660752304,0.5844155844155844,1.0,0.0,0.36666666666666664,0.6923076923076923,12,0.6666666666666666,3,30.47501711156742,0.5,0.0,2.0,0.5,1500.0,9.0,2.0,0.0,0.5,0.0,0.0,2.5,42.0,0.0,1533.9915811664785,0.14285714285714285,1.0,0.5,1.0,0,0.0,0.0,1530.4301169408814,1.0,0.43902439024390244,0.8095238095238095,0.0,0.0,1.0,0.0,2,1.0,2,-0.4353182751540068,12.166666666666666,2.3333333333333335,3.083333333333333,4.583333333333333,29.83349600839506,30.916666666666664,30.0,0.0,0.41666666666666663,0.6666666666666666,0.7665058928440108,-0.8333333333333286,0,0.25,39.339665220033794,0.7142857142857142,-0.25,-0.24999999999999994,-0.25,0,-0.06666666666666665,-0.13541666666666663,36.612066865123325,-0.4,-0.0990669736363794,-0.22510822510822515,1.0,0.0,-0.6333333333333333,0.6923076923076923,10,-0.33333333333333337,1
Alex Caceres,Sean Woodson,0,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,2024,35.89048596851472,12.172413793103448,4.310344827586207,2.9310344827586206,6.103448275862069,1527.5360250396354,49.55172413793103,34.96551724137931,0.5517241379310345,0.4482758620689655,1.5862068965517242,0.15013984984228776,-67.51724137931033,259.0,0.625,1565.5329100002207,0.7837837837837838,0.375,0.0,0.125,1,0.0482758620689655,-0.027613412228796874,1541.561106628186,0.6,0.5054519873373198,0.6345945945945946,1.0,0.25,0.6842105263157895,0.6488549618320612,29,0.5517241379310345,0,31.926078028747433,10.375,4.75,0.625,8.5,1499.048124119803,66.875,49.5,0.375,0.625,1.125,0.2979342640336582,-87.25,112.0,0.6666666666666666,1570.8669447445025,0.21621621621621623,0.3333333333333333,0.125,0.3333333333333333,0,0.050000000000000044,0.2996632996632995,1513.5585180375203,0.8,0.4664341761115955,0.5831578947368421,0.0,0.0,0.625,0.8421052631578947,8,0.75,2,3.964407939767284,1.7974137931034484,-0.4396551724137927,2.3060344827586206,-2.3965517241379306,28.487900919832327,-17.323275862068968,-14.53448275862069,0.17672413793103448,-0.17672413793103448,0.4612068965517242,-0.14779441419137043,19.732758620689665,147,-0.04166666666666663,-5.33403474428178,0.5675675675675675,0.041666666666666685,-0.125,-0.20833333333333331,1,-0.0017241379310345417,-0.3272767118920964,28.00258859066571,-0.20000000000000007,0.039017811225724286,0.051436699857752455,1.0,0.25,0.05921052631578949,-0.19325030132583354,21,-0.19827586206896552,-2
Alonzo Menifield,Carlos Ulberg,0,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,2024,36.563997262149215,2.2142857142857144,4.714285714285714,4.357142857142857,2.642857142857143,1534.1239831412931,30.5,27.928571428571427,0.14285714285714285,0.35714285714285715,0.7857142857142857,0.2564002843931459,65.85714285714285,147.0,0.2,1586.3925376522338,0.6666666666666666,0.8,0.2142857142857143,0.6,0,0.08571428571428574,0.7902813299232738,1520.8640684748345,0.8,0.5746971736204576,0.4948320413436692,0.0,0.2,0.3333333333333333,0.75,14,0.7142857142857143,2,33.50855578370979,10.428571428571429,3.142857142857143,3.857142857142857,9.0,1528.4559643092914,49.285714285714285,24.285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.3918372237794127,22.285714285714285,245.0,0.16666666666666666,1590.3515775452104,0.3333333333333333,0.8333333333333333,0.5714285714285714,0.6666666666666666,0,0.1428571428571429,-0.10784313725490191,1512.8237407450506,1.0,0.596885813148789,0.5238095238095238,0.0,0.16666666666666666,0.75,0.75,7,0.8571428571428571,5,3.055441478439427,-8.214285714285715,1.5714285714285716,0.49999999999999956,-6.357142857142858,5.668018832001735,-18.785714285714285,3.6428571428571423,0.0,-0.0714285714285714,0.6428571428571428,-0.13543693938626683,43.57142857142856,-98,0.033333333333333354,-3.9590398929765342,0.3333333333333333,-0.033333333333333215,-0.3571428571428571,-0.06666666666666665,0,-0.05714285714285716,0.8981244671781757,8.04032772978394,-0.19999999999999996,-0.02218863952833139,-0.02897748246585463,0.0,0.033333333333333354,-0.4166666666666667,0.0,7,-0.1428571428571428,-3
JJ Aldrich,Veronica Hardy,0,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,2024,31.613963039014372,6.785714285714286,6.357142857142857,5.285714285714286,2.7142857142857144,1500.0921455301827,55.07142857142857,61.642857142857146,0.0,0.6428571428571429,0.8571428571428571,0.11616596350788336,68.85714285714286,217.0,0.8888888888888888,1545.590975243377,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0,-0.04285714285714293,-0.03205870992661264,1482.9698204801803,0.6,0.4672727272727273,0.6077272727272727,1.0,0.0,0.25,0.6666666666666667,14,0.6428571428571429,2,28.531143052703626,7.142857142857143,5.428571428571429,5.571428571428571,4.714285714285714,1503.9846983360287,38.42857142857143,48.285714285714285,0.2857142857142857,1.0,1.2857142857142858,0.24979623015937558,-112.71428571428571,161.0,0.6666666666666666,1494.0697025640088,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.17142857142857143,0.40138067061144,1506.1448113014897,0.6,0.4543918918918919,0.46518987341772156,1.0,0.3333333333333333,0.4117647058823529,0.5714285714285714,7,0.42857142857142855,2,3.0828199863107457,-0.35714285714285765,0.9285714285714279,-0.2857142857142856,-2.0,-3.8925528058459804,16.64285714285714,13.357142857142861,-0.2857142857142857,-0.3571428571428571,-0.4285714285714287,-0.13363026665149222,181.57142857142856,56,0.2222222222222222,51.52127267936817,0.3333333333333333,-0.2222222222222222,0.0,0.1111111111111111,0,-0.21428571428571436,-0.43343938053805264,-23.174990821309393,0.0,0.012880835380835398,0.14253739930955112,0.0,-0.3333333333333333,-0.16176470588235292,0.09523809523809534,7,0.21428571428571436,0
Charles Johnson,Jake Hadley,1,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,2024,33.333333333333336,19.0,9.142857142857142,2.857142857142857,10.857142857142858,1518.1863923092787,60.142857142857146,42.57142857142857,0.5714285714285714,0.42857142857142855,4.714285714285714,0.22077559854515647,-270.0,98.0,0.6666666666666666,1489.4430544189834,0.5833333333333334,0.3333333333333333,-0.14285714285714285,0.3333333333333333,0,-0.028571428571428525,-0.12304250559284102,1520.591157567898,0.4,0.550326797385621,0.5945578231292517,0.5,0.0,0.23076923076923078,0.6333333333333333,7,0.42857142857142855,1,27.770020533880903,9.8,1.2,6.4,6.2,1506.9794422693167,32.0,30.0,1.4,0.2,1.8,0.0,-152.0,280.0,0.0,1512.2802795939983,0.4166666666666667,1.0,0.2,0.3333333333333333,1,0.0,0.2222222222222221,1494.6756920497164,0.6,0.4419889502762431,0.6073298429319371,1.0,0.6666666666666666,0.25,0.3571428571428571,5,0.6,0,5.563312799452433,9.2,7.942857142857142,-3.542857142857143,4.6571428571428575,11.206950039962067,28.142857142857146,12.57142857142857,-0.8285714285714285,0.22857142857142854,2.9142857142857146,0.22077559854515647,-118.0,-182,0.6666666666666666,-22.837225175014964,0.16666666666666669,-0.6666666666666667,-0.34285714285714286,0.0,-1,-0.028571428571428525,-0.3452647278150631,25.91546551818169,-0.19999999999999996,0.10833784710937788,-0.012772019802685497,-0.5,-0.6666666666666666,-0.019230769230769218,0.2761904761904762,2,-0.17142857142857143,1
Lerone Murphy,Edson Barboza,1,UFC Fight Night: Barboza vs. Murphy,2024-05-18,2024,32.824093086926766,11.333333333333334,5.666666666666667,9.166666666666666,5.166666666666667,1538.95996002252,42.333333333333336,27.833333333333332,0.6666666666666666,1.0,2.8333333333333335,0.10685677950750169,-78.66666666666669,301.0,0.6,1592.369166012801,0.17142857142857143,0.4,0.16666666666666666,0.4,0,0.16666666666666663,0.14970059880239517,1530.080531613979,1.0,0.5,0.5628272251308901,0.0,0.0,0.46153846153846156,0.46875,6,0.8333333333333334,5,38.32169746748802,15.482758620689655,2.1724137931034484,2.0689655172413794,12.10344827586207,1578.8470515051695,49.172413793103445,51.03448275862069,0.06896551724137931,0.3793103448275862,0.8275862068965517,0.9979692404846847,-78.55172413793103,217.0,0.5,1593.6756098435706,0.8285714285714286,0.5,0.31034482758620685,0.5,0,-0.020689655172413834,0.5087837837837839,1575.7601780004495,0.6,0.44998422215209843,0.5785876993166287,0.0,0.0,0.5,0.75,29,0.6206896551724138,2,-5.497604380561256,-4.149425287356321,3.4942528735632186,7.097701149425287,-6.936781609195402,-39.887091482649566,-6.839080459770109,-23.20114942528736,0.5977011494252873,0.6206896551724138,2.005747126436782,-0.891112460977183,-0.11494252873565358,84,0.09999999999999998,-1.3064438307694672,-0.6571428571428573,-0.09999999999999998,-0.1436781609195402,-0.09999999999999998,0,0.18735632183908046,-0.3590831849813887,-45.679646386470495,0.4,0.050015777847901566,-0.01576047418573856,0.0,0.0,-0.038461538461538436,-0.28125,-23,0.21264367816091956,3
Shin Haraguchi,JunYoung Hong,1,Road to UFC 3.1 + 3.2,2024-05-18,2024,25.472963723477072,1.6666666666666667,3.0,19.333333333333332,2.6666666666666665,1500.0,31.0,26.0,0.0,8.0,0.0,0.0,399.3333333333333,105.0,0.5,1497.9699247979777,0.75,0.5,0.0,0.5,1,0.0,0.0,1500.0,0.6666666666666666,0.62,0.45833333333333337,0.5,0.0,0.48,0.0,3,0.6666666666666666,0,33.4154688569473,9.0,5.0,0.0,13.0,1500.0,53.0,49.0,0.0,0.0,12.0,1.0,-348.0,709.0,0.0,1484.0,0.25,0.0,-1.0,0.0,1,0.0,0.0,1500.0,0.0,0.39552238805970147,0.5420560747663552,0.0,0.0,0.0,0.4,1,0.0,0,-7.9425051334702275,-7.333333333333333,-2.0,19.333333333333332,-10.333333333333334,0.0,-22.0,-23.0,0.0,8.0,-12.0,-1.0,747.3333333333333,-604,0.5,13.969924797977683,0.5,0.5,1.0,0.5,0,0.0,0.0,0.0,0.6666666666666666,0.22447761194029853,-0.08372274143302183,0.5,0.0,0.48,-0.4,2,0.6666666666666666,0
Ariane Carnelossi,Piera Rodriguez,1,UFC Fight Night: Barboza vs. Murphy,2024-05-18,2024,31.498973305954827,4.5,6.5,3.75,6.0,1489.1061661022766,35.25,54.75,0.25,1.25,2.75,0.5781587102341819,-103.75,742.0,0.0,1499.1795482439638,0.5,1.0,0.0,0.5,1,0.0,-0.22678843226788425,1494.5530830511384,0.5,0.407514450867052,0.4398976982097187,0.0,0.5,0.5555555555555556,0.08333333333333337,4,0.5,0,31.515400410677618,20.0,14.5,3.0,4.0,1525.7604217695405,47.0,40.5,0.0,3.0,1.0,0.0,17.5,399.0,1.0,1528.5148202776315,0.5,0.0,0.0,0.0,1,0.0,0.03703703703703698,1504.1859053838957,0.75,0.4688279301745636,0.5748031496062992,0.0,0.0,0.41379310344827586,0.6666666666666667,4,0.75,0,-0.01642710472279063,-15.5,-8.0,0.75,2.0,-36.6542556672639,-11.75,14.25,0.25,-1.75,1.75,0.5781587102341819,-121.25,343,-1.0,-29.335272033667707,0.0,1.0,0.0,0.5,0,0.0,-0.26382546930492123,-9.632822332757314,-0.25,-0.061313479307511576,-0.1349054513965805,0.0,0.5,0.14176245210727972,-0.5833333333333334,0,-0.25,0
Bahatebole Batebolati,HanSeul Kim,1,Road to UFC 3.1 + 3.2,2024-05-18,2024,26.680355920602327,11.0,0.0,0.0,2.0,1500.0,32.0,34.0,0.0,1.0,0.0,1.0,-3.0,356.0,0.0,1516.0,0.3333333333333333,0.0,-1.0,0.0,0,0.0,0.0,1500.0,1.0,0.47058823529411764,0.6421052631578947,1.0,0.0,1.0,1.0,1,1.0,1,33.91375770020534,3.0,0.0,7.0,5.0,1500.0,39.0,45.5,1.5,0.0,0.0,2.162162162162162,47.5,357.0,0.0,1499.263693206478,0.6666666666666666,1.0,0.0,0.0,1,0.0,0.0,1500.0,0.5,0.45614035087719296,0.5054347826086957,1.0,1.0,0.0,0.0,2,0.5,0,-7.23340177960301,8.0,0.0,-7.0,-3.0,0.0,-7.0,-11.5,-1.5,1.0,0.0,-1.1621621621621618,-50.5,-1,0.0,16.73630679352209,-0.3333333333333333,-1.0,-1.0,0.0,-1,0.0,0.0,0.0,0.5,0.014447884416924683,0.13667048054919906,0.0,-1.0,1.0,1.0,-1,0.5,1
Vinicius Salvador,Adrian Yanez,0,UFC Fight Night: Barboza vs. Murphy,2024-05-18,2024,27.81656399726215,18.666666666666668,4.666666666666667,2.6666666666666665,9.666666666666666,1514.3001053387625,71.33333333333333,79.33333333333333,0.0,0.3333333333333333,1.0,0.0,-81.66666666666666,294.0,0.0,1484.581403787944,0.2727272727272727,1.0,1.0,1.0,2,0.0,0.0,1509.533403559175,0.3333333333333333,0.428,0.4989473684210526,1.0,0.0,0.1111111111111111,0.8695652173913043,3,0.3333333333333333,0,30.466803559206024,6.0,0.75,1.375,5.25,1593.4832643093455,38.625,36.0,0.0,0.0,0.0,1.7319362061472174,-8.25,217.0,0.16666666666666666,1556.1155734247793,0.7272727272727273,0.8333333333333334,0.375,0.8333333333333334,2,-0.15000000000000002,-0.17592592592592593,1542.104341336884,0.6,0.39666238767650835,0.5764705882352941,0.0,0.0,0.0,1.0,8,0.75,0,-2.6502395619438737,12.666666666666668,3.916666666666667,1.2916666666666665,4.416666666666666,-79.18315897058301,32.70833333333333,43.33333333333333,0.0,0.3333333333333333,1.0,-1.7319362061472174,-73.41666666666666,77,-0.16666666666666666,-71.53416963683526,-0.4545454545454546,0.16666666666666663,0.625,0.16666666666666663,0,0.15000000000000002,0.17592592592592593,-32.570937777709105,-0.26666666666666666,0.03133761232349164,-0.07752321981424148,1.0,0.0,0.1111111111111111,-0.13043478260869568,-5,-0.4166666666666667,0
Vanessa Demopoulos,Emily Ducote,1,UFC Fight Night: Barboza vs. Murphy,2024-05-18,2024,35.65229295003422,11.142857142857142,7.714285714285714,7.142857142857143,5.285714285714286,1517.6969561136991,45.42857142857143,66.85714285714286,0.5714285714285714,0.42857142857142855,1.0,0.11524624228806256,-118.7142857142857,224.0,0.75,1545.6595317502001,0.6363636363636364,0.25,0.0,0.0,0,0.22857142857142865,0.2763532763532761,1501.880883297989,0.8,0.4314789687924016,0.4395209580838323,0.0,0.25,0.13043478260869565,0.30000000000000004,7,0.5714285714285714,1,30.376454483230663,23.0,4.0,0.0,23.5,1504.2347216226751,104.0,119.75,0.0,0.25,0.25,0.0,-2.0,217.0,1.0,1498.4132644034487,0.36363636363636365,0.0,0.0,0.0,0,0.0,0.1579679888656924,1491.6693996469605,0.5,0.48484848484848486,0.5661231884057971,0.0,0.0,0.14285714285714285,0.9285714285714286,4,0.5,1,5.27583846680356,-11.857142857142858,3.7142857142857144,7.142857142857143,-18.214285714285715,13.462234491023992,-58.57142857142857,-52.89285714285714,0.5714285714285714,0.17857142857142855,0.75,0.11524624228806256,-116.7142857142857,7,-0.25,47.24626734675144,0.2727272727272727,0.25,0.0,0.0,0,0.22857142857142865,0.1183852874875837,10.211483651028402,0.30000000000000004,-0.053369516056083255,-0.12660223032196483,0.0,0.25,-0.0124223602484472,-0.6285714285714286,3,0.0714285714285714,0
Carlston Harris,Khaos Williams,0,UFC Fight Night: Barboza vs. Murphy,2024-05-18,2024,36.85968514715948,5.2,2.6,5.4,1.2,1539.0106712184713,21.4,17.8,0.4,1.0,0.8,0.7792632389645101,11.199999999999989,287.0,0.25,1549.019845895864,0.4166666666666667,0.75,0.0,0.25,0,0.0,0.5355805243445693,1524.0547609501857,0.8,0.49767441860465117,0.5340314136125655,0.0,0.5,0.29411764705882354,0.5555555555555556,5,0.8,2,30.135523613963038,11.714285714285714,3.5714285714285716,2.4285714285714284,20.142857142857142,1534.848714976714,59.285714285714285,54.857142857142854,0.0,0.0,0.2857142857142857,0.0,60.42857142857143,378.0,0.4,1562.1315630802235,0.5833333333333334,0.6,0.5714285714285714,0.6,0,-0.11428571428571432,0.6588541666666667,1529.9509754925102,0.6,0.39448669201520914,0.4251497005988024,0.0,0.0,0.0,0.8,7,0.7142857142857143,1,6.724161533196444,-6.514285714285713,-0.9714285714285715,2.971428571428572,-18.942857142857143,4.161956241757252,-37.885714285714286,-37.05714285714285,0.4,1.0,0.5142857142857143,0.7792632389645101,-49.22857142857144,-91,-0.15000000000000002,-13.111717184359577,-0.16666666666666669,0.15000000000000002,-0.5714285714285714,-0.35,0,0.11428571428571432,-0.12327364232209748,-5.896214542324515,0.20000000000000007,0.10318772658944203,0.10888171301376304,0.0,0.5,0.29411764705882354,-0.24444444444444446,-2,0.08571428571428574,1
